count,class,tweet,label,prompt
3,2,My pits be stankin from doin dem flows. Is hard on a ol colored body in da heat. Dem white women be pushy when day want dare flows fixed,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: My pits be stankin from doin dem flows. Is hard on a ol colored body in da heat. Dem white women be pushy when day want dare flows fixed </prompt>"
3,2,Early morning beer as a reward for waking up and taking the trash out,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Early morning beer as a reward for waking up and taking the trash out </prompt>"
3,2,anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday. </prompt>"
4,2,I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash </prompt>"
3,2,"Man, that is a serious shiner Chara's sporting. Yowza.",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Man, that is a serious shiner Chara's sporting. Yowza. </prompt>"
3,1,this bitch... lol,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: this bitch... lol </prompt>"
3,1,RT @MarkB_LifeStyle: They trash... RT @B_Dot_Conto: Pointless Bitches In The Club RT @RooseveltChaun: Smfh http://t.co/X4o0wmAtws,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @MarkB_LifeStyle: They trash... RT @B_Dot_Conto: Pointless Bitches In The Club RT @RooseveltChaun: Smfh http://t.co/X4o0wmAtws </prompt>"
3,2,RT @Lrihendry: Pregnant S.E. Cupp&#8217;s classic response to &#8216;liberal dem&#8217; who calls her &#8216;chunky&#8217; &#8211; with bonus tweets http://t.co/U8nlYWEfiO via&#8230;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Lrihendry: Pregnant S.E. Cupp&#8217;s classic response to &#8216;liberal dem&#8217; who calls her &#8216;chunky&#8217; &#8211; with bonus tweets http://t.co/U8nlYWEfiO via&#8230; </prompt>"
3,2,"They trying to hoe Todd gurley, Johnny manziel signed them helmets and got off but suspend gurley the rest of season",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: They trying to hoe Todd gurley, Johnny manziel signed them helmets and got off but suspend gurley the rest of season </prompt>"
3,2,RT @Drfreezeburnn: Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Drfreezeburnn: Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird. </prompt>"
3,2,@Titan4Ever2488 some Mets fan tried telling me Rivera isn't of the best Yankees of all time because he is just a closer. WTF,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @Titan4Ever2488 some Mets fan tried telling me Rivera isn't of the best Yankees of all time because he is just a closer. WTF </prompt>"
3,1,@brianholmes2700 I &#128154; you bitch,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @brianholmes2700 I &#128154; you bitch </prompt>"
3,1,@ResiDinero if we finna hoop inside or out fucking retard that's what I'm saying let me know allergic reaction lip ass nigga,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @ResiDinero if we finna hoop inside or out fucking retard that's what I'm saying let me know allergic reaction lip ass nigga </prompt>"
3,1,"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________) </prompt>"
3,2,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity. </prompt>"
3,1,@Buy_Mortimer @WiigJosh @iowa51005 @TC_live2014 @todd_calfee Hookers are always complimentary-who wants to be with a bitch?,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @Buy_Mortimer @WiigJosh @iowa51005 @TC_live2014 @todd_calfee Hookers are always complimentary-who wants to be with a bitch? </prompt>"
3,1,"@HilareeJay I hate those creepy ass dolls that call you dada, I'm like ""bitch I ain't yo daddy""",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @HilareeJay I hate those creepy ass dolls that call you dada, I'm like ""bitch I ain't yo daddy"" </prompt>"
3,2,"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao </prompt>"
3,2,@asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me </prompt>"
3,1,Where tf this bitch in the pink from? &#128514; this hoe pointless,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Where tf this bitch in the pink from? &#128514; this hoe pointless </prompt>"
3,1,"This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.
I feel it.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.
I feel it. </prompt>"
3,1,"I like good weed, I like bad bitches that can roll it..",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I like good weed, I like bad bitches that can roll it.. </prompt>"
3,2,RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221; </prompt>"
3,1,No way all u niggers are employees of the month,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: No way all u niggers are employees of the month </prompt>"
3,2,RT @tj_curtin: A birds eye view of today's #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @tj_curtin: A birds eye view of today's #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S </prompt>"
3,1,Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok. </prompt>"
6,1,&#8220;@ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE voice)&#8221; uhhee ( @ICEom laugh),0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: &#8220;@ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE voice)&#8221; uhhee ( @ICEom laugh) </prompt>"
3,1,"RT @iam_KandiRaven ""Fuck ur WCW...let me see wat ur current bitch look like."" + Oowe...",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @iam_KandiRaven ""Fuck ur WCW...let me see wat ur current bitch look like."" + Oowe... </prompt>"
6,1,Weed nigguh.. Retweet that,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Weed nigguh.. Retweet that </prompt>"
3,2,im wearing a sweater and it's ike 80 degrees in my house,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: im wearing a sweater and it's ike 80 degrees in my house </prompt>"
6,1,RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230; </prompt>"
3,2,"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK. </prompt>"
3,2,@_DRACHEOFFICIAL I've tried. I always hit ALT+F4 and eat Mega Stuffed Oreos because I can't figure out those programs. lol,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @_DRACHEOFFICIAL I've tried. I always hit ALT+F4 and eat Mega Stuffed Oreos because I can't figure out those programs. lol </prompt>"
3,1,RT @919Prince: If we're together &#128143;&#128145; and you don't like that bitch &#128129;&#128587; I don't like that bitch either &#128078;&#128076; http://t.co/2F2rERRGsM,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @919Prince: If we're together &#128143;&#128145; and you don't like that bitch &#128129;&#128587; I don't like that bitch either &#128078;&#128076; http://t.co/2F2rERRGsM </prompt>"
3,2,this show trash RT @IbSkeeAlii: #LongLive RT @ShinyLipz: Queen Latifah show.... &#128564;&#128564;&#128564;&#128564;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: this show trash RT @IbSkeeAlii: #LongLive RT @ShinyLipz: Queen Latifah show.... &#128564;&#128564;&#128564;&#128564; </prompt>"
3,1,I will beat a bitch ass tf,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I will beat a bitch ass tf </prompt>"
6,1,"It wus yo fat ass that filled out the application to work there, not me bitch.....",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: It wus yo fat ass that filled out the application to work there, not me bitch..... </prompt>"
3,2,Annoying yelling bint next door has locked herself out.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Annoying yelling bint next door has locked herself out. </prompt>"
3,1,fuck her rite in the pussy,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: fuck her rite in the pussy </prompt>"
3,2,"Charlie Kimball: ""I had nowhere to go"" http://t.co/x5gyZ46koT #IndyCar #MAVTV500",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Charlie Kimball: ""I had nowhere to go"" http://t.co/x5gyZ46koT #IndyCar #MAVTV500 </prompt>"
3,1,@Taste_My_Lips57 Ain't say it's wrong but it's just as stupid as hoes showing up to get attention from dudes.No one is bigger than the game.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @Taste_My_Lips57 Ain't say it's wrong but it's just as stupid as hoes showing up to get attention from dudes.No one is bigger than the game. </prompt>"
3,2,@UniversionRBLX Don't you have a trash can?,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @UniversionRBLX Don't you have a trash can? </prompt>"
3,2,I ignore birds,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I ignore birds </prompt>"
3,1,@GwendolynC28 thanks nig&#128540;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @GwendolynC28 thanks nig&#128540; </prompt>"
3,0,"@MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time! </prompt>"
3,1,"RT @alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4 </prompt>"
3,1,@TheOneMiss_Luu no he's an asshole &amp; is like I have neck problems &amp; can't sleep that way &#128544; u lil bitch,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @TheOneMiss_Luu no he's an asshole &amp; is like I have neck problems &amp; can't sleep that way &#128544; u lil bitch </prompt>"
3,2,At pussy cat lounge killin it with my girlz @blaqdior and @hpmiss,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: At pussy cat lounge killin it with my girlz @blaqdior and @hpmiss </prompt>"
3,1,"little stupid ass bitch, I ain't fuckin wit chuuu",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: little stupid ass bitch, I ain't fuckin wit chuuu </prompt>"
3,2,Sighs of relief from Beijing Guoan fans &amp; #China's govt as club nips Japanese rival 2-1 in tense match: #football http://t.co/EesEOR7Iba,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Sighs of relief from Beijing Guoan fans &amp; #China's govt as club nips Japanese rival 2-1 in tense match: #football http://t.co/EesEOR7Iba </prompt>"
3,1,RT @KaliKushDoll_: Dropping all these hoes.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @KaliKushDoll_: Dropping all these hoes. </prompt>"
3,1,RT @KoolAssK: Niggas be trippin about they shoes in clubs tf u wear them hoes for nigga all my shoes club shoes !,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @KoolAssK: Niggas be trippin about they shoes in clubs tf u wear them hoes for nigga all my shoes club shoes ! </prompt>"
3,1,A lot of I fucked up call me back this bitch is tripping .. Lol,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: A lot of I fucked up call me back this bitch is tripping .. Lol </prompt>"
3,1,I got hoes. I got hoes. I got hoes. I got hoes.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I got hoes. I got hoes. I got hoes. I got hoes. </prompt>"
3,1,RT @brownandspicey: &#8220;@KB_Three: Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/0qc5Mz3pDL&#8221; &#128553;&#128514;&#128557;&#128514;&#128557;&#128514;&#128557;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @brownandspicey: &#8220;@KB_Three: Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/0qc5Mz3pDL&#8221; &#128553;&#128514;&#128557;&#128514;&#128557;&#128514;&#128557; </prompt>"
3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL </prompt>"
3,2,Whoever mocks the poor insults his Maker; he who is glad at calamity will not go unpunished. http://t.co/P7zwAoXi4l,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Whoever mocks the poor insults his Maker; he who is glad at calamity will not go unpunished. http://t.co/P7zwAoXi4l </prompt>"
3,2,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt </prompt>"
3,1,"Why do people use the eggplant Emoji in reference to a dick? If your dick is purple with a green top, see a doctor bruh.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Why do people use the eggplant Emoji in reference to a dick? If your dick is purple with a green top, see a doctor bruh. </prompt>"
3,1,So many shady bitches. THE SECRET THIRST IS ALIVE,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: So many shady bitches. THE SECRET THIRST IS ALIVE </prompt>"
3,0,@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black... </prompt>"
3,1,RT @LiFEOf_AYUNgIN: That pussy is never yours it's just your turn remember that . &#128175;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @LiFEOf_AYUNgIN: That pussy is never yours it's just your turn remember that . &#128175; </prompt>"
3,2,Video: Shy Glizzy &#8211; &#8220;I Can&#8217;t Trust&#160;Myself&#8221; http://t.co/HRfuDrvZdb,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Video: Shy Glizzy &#8211; &#8220;I Can&#8217;t Trust&#160;Myself&#8221; http://t.co/HRfuDrvZdb </prompt>"
4,1,"@DougBenson hey you bitch, you should get the @lucasbros on your show. They'd be perfect for it! I'm kidding about the bitch part.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @DougBenson hey you bitch, you should get the @lucasbros on your show. They'd be perfect for it! I'm kidding about the bitch part. </prompt>"
3,1,@RealNoth no wonder your career is in the dump that's where trash like you belongs. Thanks to @greggutfeld for pointing out your true colors,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @RealNoth no wonder your career is in the dump that's where trash like you belongs. Thanks to @greggutfeld for pointing out your true colors </prompt>"
6,1,"RT @JoeBudden: She&#8217;s not a hoe cuz she had sex before bro, lol",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @JoeBudden: She&#8217;s not a hoe cuz she had sex before bro, lol </prompt>"
3,2,RT @LowkeyGado: PND vocals so trash lmao,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @LowkeyGado: PND vocals so trash lmao </prompt>"
3,1,RT @510988: Ugliest bitches I've ever seen &#128514; https://t.co/JLeYDCegf0,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @510988: Ugliest bitches I've ever seen &#128514; https://t.co/JLeYDCegf0 </prompt>"
3,1,@JPerez003 teabaggers are anti American. Hows it feel to hate your country?,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @JPerez003 teabaggers are anti American. Hows it feel to hate your country? </prompt>"
3,1,RT @FREDOSANTANA300: Might see a bitch an forget i hit it,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @FREDOSANTANA300: Might see a bitch an forget i hit it </prompt>"
3,2,&#8220;@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2&#8221;&#128128;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: &#8220;@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2&#8221;&#128128; </prompt>"
3,1,Steve McNair got murdered by his side bitch man life is crazy,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Steve McNair got murdered by his side bitch man life is crazy </prompt>"
3,2,never have I seen a toddler chug a water bottle so fast lol,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: never have I seen a toddler chug a water bottle so fast lol </prompt>"
3,1,Maybe I'm just some bitter ass nigguh like Obito,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Maybe I'm just some bitter ass nigguh like Obito </prompt>"
3,1,@BigRed2OTS she prolly got some bomb pussy too. Lol I hope haha,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @BigRed2OTS she prolly got some bomb pussy too. Lol I hope haha </prompt>"
3,1,RT @Sialovely_: I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &#128514;&#128514;&#128514; idk it's weird.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Sialovely_: I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &#128514;&#128514;&#128514; idk it's weird. </prompt>"
3,2,"@LinzBella 
You date colored men?",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @LinzBella 
You date colored men? </prompt>"
3,1,@kels_oneill bring it bitch.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @kels_oneill bring it bitch. </prompt>"
3,1,' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB </prompt>"
3,2,This 8 yr old on #masterchefjunior made my chicken look like trash.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: This 8 yr old on #masterchefjunior made my chicken look like trash. </prompt>"
3,2,@Pepper_Redbone @Yankees Just getting in! I hope so. Cause they stunk it up last night.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @Pepper_Redbone @Yankees Just getting in! I hope so. Cause they stunk it up last night. </prompt>"
3,1,The hoes be rated E !,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: The hoes be rated E ! </prompt>"
3,2,I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M </prompt>"
3,1,@rlfclifestyle wtf that bitch was driving around drunk,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @rlfclifestyle wtf that bitch was driving around drunk </prompt>"
3,0,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol </prompt>"
3,1,based god fucked all my bitches,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: based god fucked all my bitches </prompt>"
3,2,@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne </prompt>"
3,2,A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin @mobengalfan @DISL_Automatic @mikehoho http://t.co/itDIRcNt7y,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin @mobengalfan @DISL_Automatic @mikehoho http://t.co/itDIRcNt7y </prompt>"
3,2,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @peeabut: Dear god, make me a bird so I can fly far, far far away </prompt>"
3,1,The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514; </prompt>"
3,1,RT @Livlopezzz: Let me make this clear I don't need no fucking body! I don't need none of you whack ass hoes too be friend &#128564;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Livlopezzz: Let me make this clear I don't need no fucking body! I don't need none of you whack ass hoes too be friend &#128564; </prompt>"
3,2,That long hair doesn't cover up your redneck,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: That long hair doesn't cover up your redneck </prompt>"
3,1,RT @CrownHer: Takes a ho bath RT @1stZodiacSign: He's terrified of water. How TF does he wash himself everyday? lol.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @CrownHer: Takes a ho bath RT @1stZodiacSign: He's terrified of water. How TF does he wash himself everyday? lol. </prompt>"
3,1,All the fine bitches i need yall to hit me up my # 562 922 40 guess the last 2 &#128514;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: All the fine bitches i need yall to hit me up my # 562 922 40 guess the last 2 &#128514; </prompt>"
3,2,Hazlenut coffee and graham crackers every morning &#128525;&#128588;&#128152;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Hazlenut coffee and graham crackers every morning &#128525;&#128588;&#128152; </prompt>"
3,1,@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill. </prompt>"
3,1,"RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def </prompt>"
3,2,That was not good times! Starting the mickey mouse club soon!,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: That was not good times! Starting the mickey mouse club soon! </prompt>"
